year,make,model,vclass,displ,tran,cyl,drive,fueltype,tcharger,scharger,guzzler,cty,hwy,cmb,pv,lv,country
2007,subaru,Forester AWD,Sport Utility Vehicles,2.5,Manual 5-spd,4,4-Wheel or All-Wheel Drive,Premium,TRUE,FALSE,FALSE,18,25,21,95,31, Japan
2007,subaru,Forester AWD,Sport Utility Vehicles,2.5,Manual 5-spd,4,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,26,22,95,31, Japan
2007,subaru,Outback AWD,Sport Utility Vehicles,2.5,Automatic (S4),4,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,26,22,NA,NA, Japan
2007,subaru,Outback AWD,Sport Utility Vehicles,3,Automatic (S5),6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,23,20,NA,NA, Japan
2007,subaru,Outback Wagon AWD,Sport Utility Vehicles,2.5,Manual 5-spd,4,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,26,22,NA,NA, Japan
2007,subaru,Outback Wagon AWD,Sport Utility Vehicles,2.5,Automatic (S4),4,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,26,22,NA,NA, Japan
2007,subaru,Outback Wagon AWD,Sport Utility Vehicles,3,Automatic (S5),6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,23,20,NA,NA, Japan
2007,toyota,FJ Cruiser 4WD,Sport Utility Vehicles,4,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,19,17,NA,NA, Japan
2007,toyota,FJ Cruiser 4WD,Sport Utility Vehicles,4,Manual 6-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,18,16,NA,NA, Japan
2007,volkswagen,Touareg,Sport Utility Vehicles,3.6,Automatic (S6),6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,14,18,16,NA,NA, Germany
2007,chevrolet,Avalanche 1500 2WD,Sport Utility Vehicles,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,14,20,16,NA,NA, United States
2007,gmc,Sierra Classic 1500 2WD,Standard Pickup Trucks,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2007,chevrolet,Silverado Classic 1500 2WD,Standard Pickup Trucks,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2007,chevrolet,Suburban 1500 2WD,Sport Utility Vehicles,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,14,20,16,NA,NA, United States
2007,chevrolet,Tahoe 1500 2WD,Sport Utility Vehicles,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,14,20,16,NA,NA, United States
2007,gmc,Yukon 1500 2WD,Sport Utility Vehicles,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,14,20,16,NA,NA, United States
2007,gmc,Yukon XL 1500 2WD,Sport Utility Vehicles,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,14,20,16,NA,NA, United States
2007,chevrolet,Avalanche 1500 4WD,Sport Utility Vehicles,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2007,gmc,Sierra Classic 1500 4WD,Standard Pickup Trucks,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,13,17,15,NA,NA, United States
2007,chevrolet,Silverado Classic 1500 4WD,Standard Pickup Trucks,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,13,17,15,NA,NA, United States
2007,chevrolet,Suburban 1500 4WD,Sport Utility Vehicles,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2007,chevrolet,Tahoe 1500 4WD,Sport Utility Vehicles,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2007,gmc,Yukon 1500 4WD,Sport Utility Vehicles,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2007,gmc,Yukon XL 1500 4WD,Sport Utility Vehicles,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2007,gmc,Savana 1500/2500 2WD (cargo),Vans,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2007,chevrolet,Van 1500/2500 2WD,Vans,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Gasoline or E85,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2006,honda,Civic CNG,Subcompact Cars,1.8,Automatic 5-spd,4,Front-Wheel Drive,CNG,FALSE,FALSE,FALSE,24,36,28,NA,NA, Japan
2007,cadillac,XLR-V,Two Seaters,4.4,Automatic (S6),8,Rear-Wheel Drive,Premium,FALSE,TRUE,FALSE,13,20,16,NA,NA, United States
2007,cadillac,XLR,Two Seaters,4.6,Automatic (S6),8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,24,18,NA,NA, United States
2007,chevrolet,Corvette,Two Seaters,7,Manual 6-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,14,24,18,NA,NA, United States
2007,lamborghini,Gallardo Coupe,Two Seaters,5,Manual 6-spd,10,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,10,17,13,NA,NA, Germany
2007,lamborghini,Gallardo Coupe,Two Seaters,5,Automatic (S6),10,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,11,17,13,NA,NA, Germany
2007,lamborghini,Gallardo Coupe SL,Two Seaters,5,Manual 6-spd,10,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,11,18,13,NA,NA, Germany
2007,lamborghini,Gallardo Coupe SL,Two Seaters,5,Automatic (S6),10,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,11,19,14,NA,NA, Germany
2007,lamborghini,Gallardo Spyder,Two Seaters,5,Manual 6-spd,10,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,10,15,12,NA,NA, Germany
2007,lamborghini,Gallardo Spyder,Two Seaters,5,Automatic (S6),10,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,10,16,12,NA,NA, Germany
2007,lotus,Elise/Exige,Two Seaters,1.8,Manual 6-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,27,23,NA,NA, Malaysia
2007,mazda,MX-5,Two Seaters,2,Manual 5-spd,4,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,22,27,24,NA,NA, Japan
2007,mazda,MX-5,Two Seaters,2,Manual 6-spd,4,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,21,28,24,NA,NA, Japan
2007,mazda,MX-5,Two Seaters,2,Automatic (S6),4,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,20,28,23,NA,NA, Japan
2007,mercedes-benz,SLK280,Two Seaters,3,Automatic 7-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,24,20,49,7, Germany
2007,mercedes-benz,SLK280,Two Seaters,3,Manual 6-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,25,20,49,7, Germany
2007,mercedes-benz,SLK350,Two Seaters,3.5,Automatic 7-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,23,19,49,7, Germany
2007,mercedes-benz,SLK350,Two Seaters,3.5,Manual 6-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,23,19,49,7, Germany
2007,mercedes-benz,SLK55 AMG,Two Seaters,5.4,Automatic (S7),8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,14,20,16,49,7, Germany
2007,porsche,Boxster,Two Seaters,2.7,Automatic 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,19,26,21,NA,NA, Germany
2007,porsche,Boxster,Two Seaters,2.7,Manual 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,20,29,23,NA,NA, Germany
2007,porsche,Boxster,Two Seaters,2.7,Manual 6-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,19,28,22,NA,NA, Germany
2007,porsche,Boxster S,Two Seaters,3.4,Automatic 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,25,21,NA,NA, Germany
2007,porsche,Boxster S,Two Seaters,3.4,Manual 6-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,26,21,NA,NA, Germany
2007,porsche,Cayman,Two Seaters,2.7,Automatic 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,19,26,21,NA,NA, Germany
2007,porsche,Cayman,Two Seaters,2.7,Manual 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,20,29,23,NA,NA, Germany
2007,porsche,Cayman,Two Seaters,2.7,Manual 6-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,19,28,22,NA,NA, Germany
2007,porsche,Cayman S,Two Seaters,3.4,Automatic 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,25,21,NA,NA, Germany
2007,porsche,Cayman S,Two Seaters,3.4,Manual 6-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,26,21,NA,NA, Germany
2007,porsche,Carrera 2 Cabriolet,Minicompact Cars,3.6,Automatic 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,24,20,68,5, Germany
2007,porsche,Carrera 2 Cabriolet,Minicompact Cars,3.6,Manual 6-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,24,19,68,5, Germany
2007,porsche,Carrera 2 Coupe,Minicompact Cars,3.6,Automatic 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,24,20,70,5, Germany
2007,porsche,Carrera 2 Coupe,Minicompact Cars,3.6,Manual 6-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,24,19,70,5, Germany
2007,porsche,Carrera 2 S Cabriolet,Minicompact Cars,3.8,Automatic 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,24,20,68,5, Germany
2007,porsche,Carrera 2 S Cabriolet,Minicompact Cars,3.8,Manual 6-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,24,19,68,5, Germany
2007,porsche,Carrera 2 S Coupe,Minicompact Cars,3.8,Automatic 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,24,20,70,5, Germany
2007,porsche,Carrera 2 S Coupe,Minicompact Cars,3.8,Manual 6-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,24,19,70,5, Germany
2007,porsche,Carrera 4 Cabriolet,Minicompact Cars,3.6,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,24,19,68,5, Germany
2007,porsche,Carrera 4 Cabriolet,Minicompact Cars,3.6,Manual 6-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,24,19,68,5, Germany
2007,porsche,Carrera 4 Coupe,Minicompact Cars,3.6,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,24,19,70,5, Germany
2007,porsche,Carrera 4 Coupe,Minicompact Cars,3.6,Manual 6-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,24,19,70,5, Germany
2007,porsche,Carrera 4 S Cabriolet,Minicompact Cars,3.8,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,23,19,68,5, Germany
2007,porsche,Carrera 4 S Cabriolet,Minicompact Cars,3.8,Manual 6-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,23,18,68,5, Germany
2007,porsche,Carrera 4 S Coupe,Minicompact Cars,3.8,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,23,19,70,5, Germany
2007,porsche,Carrera 4 S Coupe,Minicompact Cars,3.8,Manual 6-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,23,18,70,5, Germany
2007,porsche,Carrera 4 S Targa,Minicompact Cars,3.8,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,23,19,70,5, Germany
2007,porsche,Carrera 4 S Targa,Minicompact Cars,3.8,Manual 6-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,23,18,70,5, Germany
2007,porsche,Carrera 4 Targa,Minicompact Cars,3.6,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,24,19,70,5, Germany
2007,porsche,Carrera 4 Targa,Minicompact Cars,3.6,Manual 6-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,24,19,70,5, Germany
2007,porsche,Turbo 4 911 Turbo,Minicompact Cars,3.6,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Premium,TRUE,FALSE,FALSE,15,23,18,70,5, Germany
2007,porsche,Turbo 4 911 Turbo,Minicompact Cars,3.6,Manual 6-spd,6,4-Wheel or All-Wheel Drive,Premium,TRUE,FALSE,FALSE,16,23,18,70,5, Germany
2007,volkswagen,New Beetle Convertible,Minicompact Cars,2.5,Manual 5-spd,5,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,28,22,78,5, Germany
2007,volkswagen,New Beetle Convertible,Minicompact Cars,2.5,Automatic (S6),5,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,28,22,78,5, Germany
2007,audi,A4 Cabriolet,Subcompact Cars,2,Automatic (variable gear ratios),4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,21,29,24,79,10, Germany
2007,audi,A4 Cabriolet quattro,Subcompact Cars,2,Automatic (S6),4,4-Wheel or All-Wheel Drive,Premium,TRUE,FALSE,FALSE,19,27,22,79,10, Germany
2007,audi,A4 Cabriolet quattro,Subcompact Cars,3.1,Automatic (S6),6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,25,20,79,10, Germany
2007,audi,S4 Cabriolet,Subcompact Cars,4.2,Manual 6-spd,8,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,13,19,15,79,10, Germany
2007,audi,S4 Cabriolet,Subcompact Cars,4.2,Automatic (S6),8,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,14,21,16,79,10, Germany
2007,bentley,Continental GTC,Subcompact Cars,6,Automatic (S6),12,4-Wheel or All-Wheel Drive,Premium,TRUE,FALSE,FALSE,10,17,13,86,7, Germany
2007,chevrolet,Aveo 5,Subcompact Cars,1.6,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,23,31,26,91,7, United States
2007,chevrolet,Aveo 5,Subcompact Cars,1.6,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,23,33,27,91,7, United States
2007,chevrolet,Cobalt,Subcompact Cars,2.2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,29,24,84.5,14, United States
2007,chevrolet,Cobalt,Subcompact Cars,2.2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,22,31,25,84.5,14, United States
2007,ford,Mustang,Subcompact Cars,4,Automatic 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,24,19,85,13, United States
2007,ford,Mustang,Subcompact Cars,4,Manual 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,25,20,85,13, United States
2007,ford,Mustang,Subcompact Cars,4.6,Automatic 5-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,22,18,85,13, United States
2007,ford,Mustang,Subcompact Cars,4.6,Manual 5-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,23,18,85,13, United States
2007,ford,Mustang,Subcompact Cars,5.4,Manual 6-spd,8,Rear-Wheel Drive,Premium,FALSE,TRUE,FALSE,14,20,16,85,13, United States
2007,mazda,RX-8,Subcompact Cars,1.3,Manual 6-spd,2,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,22,18,89,8, Japan
2007,mazda,RX-8,Subcompact Cars,1.3,Automatic (S6),2,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,23,19,89,8, Japan
2007,mercedes-benz,CLK350,Subcompact Cars,3.5,Automatic 7-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,25,20,82,10, Germany
2007,mercedes-benz,CLK350 (Cabriolet),Subcompact Cars,3.5,Automatic 7-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,25,20,81,9, Germany
2007,mercedes-benz,CLK550,Subcompact Cars,5.5,Automatic 7-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,17,82,10, Germany
2007,mercedes-benz,CLK550 (Cabriolet),Subcompact Cars,5.5,Automatic 7-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,17,81,9, Germany
2007,mercedes-benz,CLK63 AMG (Cabriolet),Subcompact Cars,6.2,Automatic (S7),8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,12,18,14,81,9, Germany
2007,subaru,Impreza AWD,Subcompact Cars,2.5,Manual 6-spd,4,4-Wheel or All-Wheel Drive,Premium,TRUE,FALSE,FALSE,17,23,19,88,11, Japan
2007,scion,tC,Subcompact Cars,2.4,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,29,24,85,13, Japan
2007,scion,tC,Subcompact Cars,2.4,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,27,23,85,13, Japan
2007,volkswagen,Eos,Subcompact Cars,2,Manual 6-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,21,29,24,91,16, Germany
2007,volkswagen,Eos,Subcompact Cars,2,Automatic (S6),4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,20,29,23,91,16, Germany
2007,volkswagen,New Beetle,Subcompact Cars,2.5,Manual 5-spd,5,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,28,23,85,12, Germany
2007,volkswagen,New Beetle,Subcompact Cars,2.5,Automatic (S6),5,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,29,23,85,12, Germany
2007,audi,A4,Compact Cars,2,Automatic (variable gear ratios),4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,21,29,24,90,13, Germany
2007,audi,A4,Compact Cars,2,Manual 6-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,20,31,24,90,13, Germany
2007,audi,A4,Compact Cars,3.1,Automatic (variable gear ratios),6,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,27,21,90,13, Germany
2007,audi,A4 quattro,Compact Cars,2,Manual 6-spd,4,4-Wheel or All-Wheel Drive,Premium,TRUE,FALSE,FALSE,20,28,23,90,13, Germany
2007,audi,A4 quattro,Compact Cars,2,Automatic (S6),4,4-Wheel or All-Wheel Drive,Premium,TRUE,FALSE,FALSE,19,27,22,90,13, Germany
2007,audi,A4 quattro,Compact Cars,3.1,Manual 6-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,25,19,90,13, Germany
2007,audi,A4 quattro,Compact Cars,3.1,Automatic (S6),6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,25,20,90,13, Germany
2007,audi,RS4,Compact Cars,4.2,Manual 6-spd,8,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,13,20,15,89,13, Germany
